day,blocks_count,difficulty_median,blockreward_sum,blockreward_median,size_total_sum,size_total_median,size_stripped_median,size_witness_median,weight_median,tx_count_total_median,tx_count_segwit_median,tx_count_nonsegwit_median,tx_count_total_sum,tx_count_segwit_sum,tx_count_nonsegwit_sum,tx_fee_total_median,tx_fee_mean_median,tx_fee_percentile_10_median,tx_fee_percentile_50_median,tx_fee_percentile_90_median,tx_fee_total_sum,tx_size_mean_median,tx_size_percentile_10_median,tx_size_percentile_50_median,tx_size_percentile_90_median,tx_vsize_mean_median,tx_vsize_percentile_10_median,tx_vsize_percentile_50_median,tx_vsize_percentile_90_median,tx_input_count_total_median,tx_input_count_mean_median,tx_input_count_percentile_10_median,tx_input_count_percentile_50_median,tx_input_count_percentile_90_median,tx_input_count_total_sum,tx_output_count_total_median,tx_output_count_mean_median,tx_output_count_percentile_10_median,tx_output_count_percentile_50_median,tx_output_count_percentile_90_median,tx_output_count_total_sum,tx_input_value_total_median,tx_input_value_mean_median,tx_input_value_percentile_10_median,tx_input_value_percentile_50_median,tx_input_value_percentile_90_median,tx_input_value_total_sum,tx_output_value_total_median,tx_output_value_mean_median,tx_output_value_percentile_10_median,tx_output_value_percentile_50_median,tx_output_value_percentile_90_median,tx_output_value_total_sum,price_btc,marketcap_total,marketcap_btc,volume_total,volume_btc,crypto_currencies,crypto_markets,crypto_exchanges,totalbytesrecv,totalbytessent,version,uptime,peersin,peersout,mempool_tx,mempool_bytes,mempool_usage,mempool_max,mempool_minfee,nodes_total,nodes_with_channels,nodes_without_channels,channels_total,channels_unique,channels_duplicate,capacity_total,density,cut_nodes,cut_channels,channel_capacity_percentile_10,channel_capacity_percentile_50,channel_capacity_percentile_90,node_capacity_total_percentile_10,node_capacity_total_percentile_50,node_capacity_total_percentile_90,node_channels_total_percentile_10,node_channels_total_percentile_50,node_channels_total_percentile_90,node_eccentricity_mean,node_eccentricity_min,node_eccentricity_max,node_eccentricity_percentile_10,node_eccentricity_percentile_50,node_eccentricity_percentile_90,transitivity,node_clustering_mean,node_clustering_percentile_10,node_clustering_percentile_50,node_clustering_percentile_90
2010-03-14,125,4.531,6250.00000000,50.00000000,28377,216,216,0,864,0,0,0,2,0,2,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,582,582,582,582,582,582,582,582,3,3,3,3,3,10,1,1,1,1,1,2,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,1550.00000000,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,1550.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-15,135,4.531,6750.00000000,50.00000000,30319,216,216,0,864,0,0,0,5,0,5,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,275,275,275,275,275,275,275,275,1,1,1,1,1,5,2,2,2,2,2,8,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,152.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,152.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-16,126,4.531,6300.00000000,50.00000000,30239,216,216,0,864,0,0,0,3,0,3,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,429,429,429,429,429,429,429,429,3,3,3,3,3,25,1,1,1,1,1,3,101.00000000,101.00000000,101.00000000,101.00000000,101.00000000,1201.00000000,101.00000000,101.00000000,101.00000000,101.00000000,101.00000000,1201.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-17,136,4.531,6800.00000000,50.00000000,32389,216,216,0,864,0,0,0,3,0,3,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,502,502,502,502,502,502,502,502,4,4,4,4,4,25,1,1,1,1,1,3,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1250.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1250.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-18,140,4.531,7000.00000000,50.00000000,46875,216,216,0,864,0,0,0,10,0,10,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,233,233,233,277,233,233,233,277,3,2,1,1,2,140,2,1,1,1,1,13,120.00000000,60.00000000,50.00000000,50.00000000,70.00000000,6900.00000000,120.00000000,60.00000000,50.00000000,50.00000000,70.00000000,6900.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-19,153,4.531,7650.00000000,50.00000000,41152,216,216,0,864,0,0,0,8,0,8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,386,386,386,386,386,386,386,386,3,3,3,3,3,68,1,1,1,1,1,9,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,3396.00000000,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,3396.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-20,192,4.531,9600.00000000,50.00000000,51037,216,216,0,864,0,0,0,12,0,12,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,542,542,542,542,542,542,542,542,7,4,4,4,4,73,2,2,1,2,2,18,500.00000000,412.50000000,200.00000000,400.00000000,500.00000000,4950.00000000,500.00000000,412.50000000,200.00000000,400.00000000,500.00000000,4950.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-21,183,4.531,9150.00000000,50.00000000,41032,216,216,0,864,0,0,0,8,0,8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,158,158,158,158,158,158,158,158,1,1,1,1,1,10,1,1,1,1,1,8,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,502.00000000,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,502.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-22,179,4.565,8950.00000000,50.00000000,43413,216,216,0,864,0,0,0,6,0,6,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,429,385,385,429,429,385,385,429,3,3,3,3,3,39,1,1,1,1,1,6,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,2400.00000000,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,2400.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-23,207,4.565,10350.00000000,50.00000000,54281,216,216,0,864,0,0,0,13,0,13,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,387,387,387,387,387,387,387,387,3,3,3,3,3,77,1,1,1,1,1,14,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,3986.93000000,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,3986.93000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-24,171,4.565,8550.00000000,50.00000000,41611,216,216,0,864,0,0,0,11,0,11,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,216,199,199,274,216,199,199,274,3,2,1,1,2,33,1,1,1,1,1,12,150.00000000,75.00000000,50.00000000,50.00000000,100.00000000,1800.00000000,150.00000000,75.00000000,50.00000000,50.00000000,100.00000000,1800.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-25,187,4.565,9350.00000000,50.00000000,80544,216,216,0,864,0,0,0,15,0,15,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,272,272,272,272,272,272,272,272,3,2,2,2,2,344,1,1,1,1,1,17,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,24101.00000000,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,24101.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-26,197,4.565,9850.00000000,50.00000000,52069,216,216,0,864,0,0,0,16,0,16,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,272,271,271,272,272,271,271,272,3,2,2,2,2,76,1,1,1,1,1,17,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,4000.00000000,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,4000.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-27,178,4.565,8900.00000000,50.00000000,42938,216,216,0,864,0,0,0,7,0,7,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,274,271,271,274,274,271,271,274,2,2,2,2,2,34,1,1,1,1,1,8,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,3050.00000000,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,3050.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-28,186,4.565,9300.00000000,50.00000000,41510,216,216,0,864,0,0,0,5,0,5,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,272,271,271,385,272,271,271,385,2,2,2,2,2,9,1,1,1,1,1,5,200.00000000,100.00000000,100.00000000,100.00000000,150.00000000,1700.00000000,200.00000000,100.00000000,100.00000000,100.00000000,150.00000000,1700.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-29,195,4.565,9750.00000000,50.00000000,50418,216,216,0,864,0,0,0,12,0,12,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,225,158,225,270,225,158,225,270,3,2,1,1,2,68,1,1,1,1,1,12,150.00000000,100.00000000,50.00000000,100.00000000,100.00000000,3450.00000000,150.00000000,100.00000000,50.00000000,100.00000000,100.00000000,3450.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-30,215,4.565,10750.00000000,50.00000000,47945,216,216,0,864,0,0,0,6,0,6,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,350,158,158,386,350,158,158,386,3,3,1,1,3,11,2,1,1,1,1,6,150.00000000,125.00000000,50.00000000,50.00000000,150.00000000,550.00000000,150.00000000,125.00000000,50.00000000,50.00000000,150.00000000,550.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,209,4.565,10450.00000000,50.00000000,48742,216,216,0,864,0,0,0,7,0,7,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,215,158,158,272,215,158,158,272,3,2,1,1,2,28,2,1,1,1,1,8,150.00000000,75.00000000,50.00000000,50.00000000,100.00000000,1624.20000000,150.00000000,75.00000000,50.00000000,50.00000000,100.00000000,1624.20000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-01,168,6.085,8400.00000000,50.00000000,39470,216,216,0,864,0,0,0,9,0,9,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,273,158,158,273,273,158,158,273,2,2,1,1,2,25,1,1,1,1,1,9,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,1250.00000000,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,1250.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-02,156,6.085,7800.00000000,50.00000000,36149,216,216,0,864,0,0,0,5,0,5,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,272,272,272,272,272,272,272,272,2,2,2,2,2,20,1,1,1,1,1,5,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,1000.00000000,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,1000.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-03,161,6.085,8050.00000000,50.00000000,38056,216,216,0,864,0,0,0,5,0,5,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,641,641,641,641,641,641,641,641,4,4,4,4,4,25,1,1,1,1,1,7,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,1723.48000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,1723.48000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-04,171,6.085,8550.00000000,50.00000000,45444,216,216,0,864,0,0,0,12,0,12,0E-8,0E-8,0E-8,0E-8,0E-8,0.26000000,233,233,233,233,233,233,233,233,2,1,1,1,1,69,1,1,1,1,1,14,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,3450.00000000,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,3449.74000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-05,153,6.085,7650.00000000,50.00000000,52393,216,216,0,864,0,0,0,28,0,28,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,338,271,271,277,338,271,271,277,3,2,2,2,2,145,2,1,1,1,2,42,200.00000000,194.74000000,150.00000000,150.00000000,200.00000000,10637.19000000,200.00000000,194.74000000,150.00000000,150.00000000,200.00000000,10637.19000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-06,159,6.085,7950.00000000,50.00000000,47109,216,216,0,864,0,0,0,15,0,15,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,259,259,259,259,259,259,259,259,2,1,1,1,1,101,1,1,1,1,1,20,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,5141.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,5141.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-07,193,6.085,9650.00000000,50.00000000,54582,216,216,0,864,0,0,0,11,0,11,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,385,385,385,385,385,385,385,385,2,2,2,2,2,105,1,1,1,1,1,13,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,5503.14000000,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,5503.14000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-08,183,6.085,9150.00000000,50.00000000,49487,216,216,0,864,0,0,0,15,0,15,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,234,234,234,234,234,234,234,234,1,1,1,1,1,62,2,1,1,1,1,19,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,3738.74000000,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,3738.74000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-09,189,6.085,9450.00000000,50.00000000,64662,216,216,0,864,0,0,0,32,0,32,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,301,275,299,301,301,275,299,301,3,2,1,1,2,150,1,1,1,1,1,48,150.00000000,150.00000000,100.00000000,111.00000000,150.00000000,28907.96000000,150.00000000,150.00000000,100.00000000,111.00000000,150.00000000,28907.96000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-10,260,6.085,13000.00000000,50.00000000,91925,216,216,0,864,0,0,0,41,0,41,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,224,224,224,234,224,224,224,234,2,1,1,1,1,285,1,1,1,1,1,51,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,15054.05000000,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,15054.05000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-11,223,6.085,11150.00000000,50.00000000,71399,216,216,0,864,0,0,0,39,0,39,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,235,200,223,273,235,200,223,273,2,1,1,1,1,170,2,1,1,1,1,47,150.00000000,50.05000000,50.00000000,50.00000000,50.05000000,16038.16000000,150.00000000,50.05000000,50.00000000,50.00000000,50.05000000,16038.16000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-12,203,7.820,10150.00000000,50.00000000,67489,216,216,0,864,0,0,0,45,0,45,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,339,272,272,339,339,272,272,339,3,2,2,2,2,166,1,1,1,1,1,54,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,28685.76000000,150.00000000,150.00000000,150.00000000,150.00000000,150.00000000,28685.76000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-13,189,7.820,9450.00000000,50.00000000,47575,216,216,0,864,0,0,0,21,0,21,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,159,158,159,159,159,158,159,159,2,1,1,1,1,45,1,1,1,1,1,25,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,2141.00000000,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,2141.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-14,180,7.820,9000.00000000,50.00000000,63526,216,216,0,864,0,0,0,75,0,75,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,272,235,257,274,272,235,257,274,3,1,1,1,2,141,2,1,1,1,1,117,190.00000000,100.00000000,90.00000000,100.00000000,150.00000000,62046.09000000,190.00000000,100.00000000,90.00000000,100.00000000,150.00000000,62046.09000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-15,216,7.820,10800.00000000,50.00000000,126256,216,216,0,864,0,0,0,41,0,41,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,265,234,271,273,265,234,271,273,2,1,1,1,1,664,1,1,1,1,1,51,150.00000000,100.00000000,50.00000000,100.00000000,100.00000000,57380.31000000,150.00000000,100.00000000,50.00000000,100.00000000,100.00000000,57380.31000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-16,202,7.820,10100.00000000,50.00000000,71545,216,216,0,864,0,0,0,31,0,31,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,387,277,277,388,387,277,277,388,4,2,2,2,3,220,2,1,1,1,1,38,168.63000000,150.00000000,100.00000000,100.00000000,150.00000000,12879.47000000,168.63000000,150.00000000,100.00000000,100.00000000,150.00000000,12879.47000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-17,221,7.820,11050.00000000,50.00000000,60847,216,216,0,864,0,0,0,30,0,30,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,225,224,224,258,225,224,224,258,2,1,1,1,1,88,1,1,1,1,1,36,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,4248.13000000,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,4248.13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-18,245,7.820,12250.00000000,50.00000000,888308,216,216,0,864,0,0,0,3109,0,3109,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,258,257,258,259,258,257,258,259,3,1,1,1,1,3345,3,2,2,2,2,6172,119.32000000,45.66666667,34.00000000,38.00000000,50.00000000,38058.79000000,119.32000000,45.66666667,34.00000000,38.00000000,50.00000000,38058.79000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-19,232,7.820,11600.00000000,50.00000000,87953,216,216,0,864,0,0,0,41,0,41,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,265,259,259,271,265,259,259,271,3,1,1,1,1,300,1,1,1,1,1,48,113.00000000,56.50000000,50.00000000,50.00000000,85.68000000,23628.84000000,113.00000000,56.50000000,50.00000000,50.00000000,85.68000000,23628.84000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-20,205,7.820,10250.00000000,50.00000000,72916,216,216,0,864,0,0,0,38,0,38,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,274,235,258,274,274,235,258,274,2,2,1,1,2,221,1,1,1,1,1,44,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,14485.00000000,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,14485.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-21,219,7.820,10950.00000000,50.00000000,67575,216,216,0,864,0,0,0,34,0,34,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,258,201,234,272,258,201,234,272,3,2,1,1,2,154,2,1,1,1,1,41,150.00000000,83.33666667,50.00000000,50.00000000,100.00000000,8128.81000000,150.00000000,83.33666667,50.00000000,50.00000000,100.00000000,8128.81000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-22,159,11.464,7950.00000000,50.00000000,45074,216,216,0,864,0,0,0,39,0,39,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,224,223,223,224,224,223,223,224,1,1,1,1,1,64,1,1,1,1,1,46,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,21692.85000000,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,21692.85000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-23,150,11.464,7500.00000000,50.00000000,45602,216,216,0,864,0,0,0,50,0,50,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,235,233,234,258,235,233,234,258,2,1,1,1,1,71,3,2,1,2,2,81,100.00000000,66.66666667,50.00000000,50.00000000,79.99000000,3904.03000000,100.00000000,66.66666667,50.00000000,50.00000000,79.99000000,3904.03000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-24,168,11.464,8400.00000000,50.00000000,59840,216,216,0,864,0,0,0,34,0,34,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,225,223,224,258,225,223,224,258,2,1,1,1,1,155,1,1,1,1,1,39,92.00000000,50.00000000,50.00000000,50.00000000,50.00000000,11863.06000000,92.00000000,50.00000000,50.00000000,50.00000000,50.00000000,11863.06000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-25,158,11.464,7900.00000000,50.00000000,58263,216,216,0,864,0,0,0,45,0,45,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,271,224,234,271,271,224,234,271,2,2,1,1,2,179,1,1,1,1,1,48,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,15915.80000000,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,15915.80000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-26,164,11.464,8200.00000000,50.00000000,53236,216,216,0,864,0,0,0,49,0,49,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,259,258,259,273,259,258,259,273,2,1,1,1,1,109,1,1,1,1,1,66,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,17195.49000000,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,17195.49000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-27,180,11.464,9000.00000000,50.00000000,53995,216,216,0,864,0,0,0,52,0,52,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,229,224,225,234,229,224,225,234,2,1,1,1,1,87,2,1,1,1,1,71,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,3433.94000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,3433.94000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-28,180,11.464,9000.00000000,50.00000000,59842,216,216,0,864,0,0,0,48,0,48,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,258,225,225,259,258,225,225,259,2,1,1,1,1,141,2,1,1,1,1,61,100.00000000,66.66666667,50.00000000,50.00000000,100.00000000,9418.59000000,100.00000000,66.66666667,50.00000000,50.00000000,100.00000000,9418.59000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-29,147,11.464,7350.00000000,50.00000000,40430,216,216,0,864,0,0,0,32,0,32,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,224,158,158,224,224,158,158,224,1,1,1,1,1,54,1,1,1,1,1,35,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,4579.31000000,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,4579.31000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-30,144,11.464,7200.00000000,50.00000000,39338,216,216,0,864,0,0,0,25,0,25,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,259,258,258,259,259,258,258,259,2,1,1,1,1,45,1,1,1,1,1,33,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,61370.32000000,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,61370.32000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-01,183,11.464,9150.00000000,50.00000000,50023,216,216,0,864,0,0,0,28,0,28,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,214,159,199,257,214,159,199,257,1,1,1,1,1,74,1,1,1,1,1,31,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,5398.60000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,5398.60000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-02,155,11.464,7750.00000000,50.00000000,43218,216,216,0,864,0,0,0,27,0,27,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,197,159,159,235,197,159,159,235,2,1,1,1,1,70,1,1,1,1,1,29,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,4298.00000000,100.00000000,50.00000000,50.00000000,50.00000000,50.00000000,4298.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-03,159,11.464,7950.00000000,50.00000000,54128,216,216,0,864,0,0,0,27,0,27,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,342,342,342,342,342,342,342,342,3,2,2,2,2,148,1,1,1,1,1,29,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,9702.00000000,150.00000000,100.00000000,100.00000000,100.00000000,100.00000000,9702.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-04,136,12.849,6800.00000000,50.00000000,50302,216,216,0,864,0,0,0,40,0,40,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,351,224,258,387,351,224,258,387,3,2,1,1,2,147,2,1,1,1,1,44,200.00000000,150.00000000,50.00000000,54.00000000,150.00000000,15000.12000000,200.00000000,150.00000000,50.00000000,54.00000000,150.00000000,15000.12000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-05,137,12.849,6850.00000000,50.00000000,54420,216,216,0,864,0,0,0,26,0,26,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,259,192,192,271,259,192,192,271,2,2,1,1,2,177,2,1,1,1,1,32,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,19109.66000000,100.00000000,100.00000000,50.00000000,50.00000000,100.00000000,19109.66000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
